"Mineral Name","RRUFF Chemistry (concise)","IMA Chemistry (concise)","Chemistry Elements","IMA Number","RRUFF IDs","Database ID","Country of Type Locality","Year First Published","IMA Status","Structural Groupname","Fleischers Groupname","Status Notes","Crystal Systems","Oldest Known Age (Ma)","Valence Elements","IMA Mineral Symbol"
"Ruthenarsenite","(Ru,Ni)As","(Ru,Ni)As","Ru Ni As","IMA1973-020","","3912","Papua New Guinea","1973","Approved","Modderite","modderite","Harris D C (1974) Ruthenarsenite and iridarsenite, two new minerals from the territory of Papua and New Guinea and associated irarsite, laurite and cubic iron-bearing platinum, The Canadian Mineralogist 12, 280-284","orthorhombic","3074","Ru Ni As","Ras"
"Rutheniridosmine","(Ir,Os,Ru)","(Ir,Os,Ru)","Ir Os Ru","IMA1973 s.p.","","3913","Japan","1973","Approved|Redefined"," ","osmium","Harris D C, Cabri L J (1973) The nomenclature of the natural alloys of osmium, iridium and ruthenium based on new compositional data of alloys from world-wide occurrences. The Canadian Mineralogist 12, 104-112

Redefined:
Harris D C, Cabri L J (1991) Nomenclature of platinum-group-element alloys: review and revision, The Canadian Mineralogist 29, 231-237","","2749.9","Ir Os Ru","Rir"
"Ruthenium","Ru","Ru","Ru","IMA1974-013","","3914","Japan","1974","Approved"," ","osmium","Urashima Y, Wakabayashi T, Masaki T, Terasaki Y (1974) Ruthenium, a new mineral from Horakanai, Hokkaido, Japan, Mineralogical Journal 7, 438-444","hexagonal","3640","Ru","Ru"
"Rutile","Ti^4+^O_2_","TiO_2_","Ti O","","R040049 R050031 R050417 R060493 R060745 R110109 R120008","3916","Spain","1800","Grandfathered|Approved","Rutile","rutile","Known previously, but named rutile by Werner:
Lampadius W A (1800) Noch ein Paar Bemertungen über den Uran- und Titangehalt einiger Fossilien. Der rothe schörl (Rutil, nach herrn Bergrath Werner), in Sammlung practisch-chemischer Abhandlungen und vermischter Bemerkungen, Volume 3, Walther (Dresden)","tetragonal","4620","Ti^4+ O","Rt"
"Sabatierite","Cu_6_TlSe_4_","Cu_6_TlSe_4_","Cu Tl Se","IMA1976-043","","3918","Czech Republic","1976","Approved"," "," ","Johan Z, Kvaček M, Picot P (1978) La sabatierite, un nouveau sélénuire de cuivre et de thallium, Bulletin de Minéralogie 101, 557-560","tetragonal|orthorhombic","443","Cu Tl Se","Sab"
"Sacrofanite","(Na_61_K_19_Ca_32_)(Si_84_Al_84_O_336_)(S^6+^O_4_)_26_Cl_2_F_6_·2H_2_O","(Na_61_K_19_Ca_32_)_Σ=112_(Si_84_Al_84_O_336_)(SO_4_)_26_Cl_2_F_6_·2H_2_O","Na K Ca Si Al O S Cl F H","IMA1979-058","","3923","Italy","1979","Approved","Cancrinite-sodalite","cancrinite-sodalite","Burragato F, Parodi G C, Zanazzi P F (1980) Sacrofanite - a new mineral of the cancrinite group, Neues Jahrbuch für Mineralogie, Abhandlungen 140, 102-110","hexagonal","381.5","Na K Ca Si Al O S^6+ Cl F H","Scf"
"Sadanagaite","NaCa_2_(Mg_3_Al_2_)(Si_5_Al_3_)O_22_(OH)_2_","NaCa_2_(Mg_3_Al_2_)(Si_5_Al_3_)O_22_(OH)_2_","Na Ca Mg Al Si O H","IMA2002-051, IMA2012 s.p.","R080070","3924","Japan","2002","Approved|Redefined","Amphibole","amphibole-group 2 Ca","Banno Y, Miyawaki R, Matsubara S, Makino K, Bunno M, Yamada S, Kamiya T (2004) Magnesiosadanagaite, a new member of the amphibole group from Kasuga-mura, Gifu Prefecture, central Japan. European Journal of Mineralogy 16, 177-183

Name changed from magnesiosadanagaite:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup, American Mineralogist 97, 2031-2048","monoclinic","1022","Na Ca Mg Al Si O H","Sdg"
"Saddlebackite","Pb^2+^_2_Bi^3+^_2_Te^2-^_2_S^2-^_3_","Pb_2_Bi_2_Te_2_S_3_","Pb Bi Te S","IMA1994-051","","3925","Australia","1994","Approved","Tetradymite"," ","Clarke R M (1997) Saddlebackite, Pb_2_Bi_2_Te_2_S_3_, a new mineral species from the Boddington gold deposit, Western Australia, Australian Journal of Mineralogy 3, 119-124","hexagonal","2724","Pb^2+ Bi^3+ Te^2- S^2-","Sdd"
"Safflorite","Co^3+^(As_2_)^3-^","CoAs_2_","Co As","","R070611 R100115","3926","Germany","1835","Grandfathered|Approved","Löllingite","Marcasite-Löllingite-Löllingite subgroup","Breithaupt A (1835) Ueber das verhältniss der formen zu den mischungen krystallisirter körper, Journal für Praktische Chemie 4, 249-271","orthorhombic","3640","Co^3+ As","Saf"
"Sakhaite","Ca_48_Mg_16_(BO_3_)_32_(CO_3_)_16_·2(H_2_O,HCl)","Ca_48_Mg_16_(BO_3_)_32_(CO_3_)_16_·2(H_2_O,HCl)","Ca Mg B O C H Cl","IMA1965-035, IMA2021 s.p.","R060637 R060897","3931","Russia","1965","Approved|Redefined","Harkerite"," ","Ostrovskaya I V, Pertsev N N, Nikitina I B (1966) Sakhaite, a new carbonate-borate of calcium and magnesium, Zapiski Vsesoyuznogo Mineralogicheskogo Obshchestva 95, 193-202","cubic","601","Ca Mg B O C H Cl","Skh"
"Sakuraiite","(Cu^1+^,Cu^2+^,Zn^2+^,Fe^2+^)_3_(In^3+^,Sn^4+^)S^2-^_4_","(Cu,Zn,Fe)_3_(In,Sn)S_4_","Cu Zn Fe In Sn S","IMA1965-017","","3933","Japan","1965","Approved","Sphalerite, Stannite"," ","Kato A (1965) Sakuraiite, a new mineral, Chigaku Kenkyu, Sakurai Volume 16, 1-7

Chemical formula revised from stannite-like (Cu,Zn,Fe)<sub>3</sub>(In,Sn)S<sub>4</sub>:
Kissin S A, Owens D R (1986) The crystallography of sakuraiite, The Canadian Mineralogist 24, 679-683

Chemical formula revised from (Cu,Zn,In,Fe,Sn)S:
Shimizu M, Kato A, Shiozawa T (1986) Sakuraiite: chemical composition and extent of (Zn,Fe)In-for-CuSn substitution. The Canadian Mineralogist 24, 405-409","cubic|tetragonal","370","Cu^1+ Cu^2+ Zn^2+ Fe^2+ In^3+ Sn^4+ S^2-","Sak"
"Saliotite","(Li,Na)Al_3_(Si_3_Al)O_10_(OH)_5_","(Li,Na)Al_3_(Si_3_Al)O_10_(OH)_5_","Li Na Al Si O H","IMA1990-018","","3937","Spain","1990","Approved","Corrensite","smectite","Goffé B, Baronnet A, Morin G (1994) La saliotite, interstratifié régulier 1:1 cookéite/paragonite. Nouveau phyllosilicate du métamorphisme de haute pression et basse température, European Journal of Mineralogy 6, 897-911","monoclinic","21.9","Li Na Al Si O H","Sal"
"Saltonseaite","K_3_NaMn^2+^Cl_6_","K_3_NaMnCl_6_","K Na Mn Cl","IMA2011-104","R120131","6047","USA","2011","Approved","Rinneite"," ","Kampf A R, Mills S J, Nestola F, Ciriotti M E, Kasatkin A V (2012) Saltonseaite, K<sub>3</sub>NaMn<sup>2+</sup>Cl<sub>6</sub>, the Mn analogue of rinneite from the Salton Sea, California, American Mineralogist 98, 231-235","hexagonal","3.6E-5","K Na Mn^2+ Cl","Sts"
"Salzburgite","Cu^1+^_1.6_Pb^2+^_1.6_Bi^3+^_6.4_S^2-^_12_","Cu_1.6_Pb_1.6_Bi_6.4_S_12_","Cu Pb Bi S","IMA2000-044","","3938","Austria","2000","Approved","Meneghinite","aikinite","Topa D, Makovicky E, Balić-Žunić T (2005) Mineralogical data on salzburgite and paarite, two new members of the bismuthinite–aikinite series, The Canadian Mineralogist 43, 909-917","orthorhombic","599","Cu^1+ Pb^2+ Bi^3+ S^2-","Szb"
"Samarskite-(Y)","YFe^3+^Nb^5+^_2_O_8_","YFe^3+^Nb_2_O_8_","Y Fe Nb O","IMA2019 s.p.","R070161 R070540","3939","Russia","1847","Approved|Redefined"," ","samarskite","Rose H (1847) Ueber die Zusammensetzung des Uranotantals und des Columbits vom Ilmengebirge in Sibirien, Annalen der Physik und Chemie 71, 157-169

Name changed from samarskite:
Nickel E H, Mandarino J A (1987) Procedures involving the IMA Commission on New Minerals and Mineral Names and guidelines on mineral nomenclature, American Mineralogist 72, 1031-1042

Chemical formula modified with structural data from (Y,Ce,U,Fe,Nb)(Nb,Ta,Ti)O_4_:
Britvin S N, Pekov I V, Krzhizhanovskaya M G, Agakhanov A A, Ternes B, Schüller W, Chukanov N V (2019) Redefnition and crystal chemistry of samarskite-(Y), YFe^3+^Nb_2_O_8_: cation-ordered niobate structurally related to layered double tungstates. Physics and Chemistry of Minerals 46, 727-741","orthorhombic","2605","Y Fe^3+ Nb^5+ O","Smk-Y"
"Samfowlerite","Ca_14_Mn^2+^_3_Zn^2+^_2_Be_2_Be_6_Si_14_O_52_(OH)_6_","Ca_14_Mn^2+^_3_Zn_2_Be_2_Be_6_Si_14_O_52_(OH)_6_","Ca Mn Zn Be Si O H","IMA1991-045","","3940","USA","1991","Approved"," "," ","Rouse R C, Peacor D R, Dunn P J, Su S, Chi P H, Yeates H, (1994) Samfowlerite, a new Ca Mn Zn beryllosilicate mineral from Franklin, New Jersey: its characterization and crystal structure, The Canadian Mineralogist 32, 43-53","monoclinic","940","Ca Mn^2+ Zn^2+ Be Si O H","Sfw"
"Samsonite","Ag^1+^_4_Mn^2+^Sb^3+^_2_S^2-^_6_","Ag_4_MnSb_2_S_6_","Ag Mn Sb S","","R060998","3942","Germany","1910","Grandfathered|Approved"," "," ","Werner S, Fraatz (1910) Samsonit, ein manganhaltiges Silbermineral von St. Andreasberg im Harz, Zentralblatt für Mineralogie, Geologie und Paläontologie 1910, 331-335","monoclinic","2211","Ag^1+ Mn^2+ Sb^3+ S^2-","Ssn"
"Samuelsonite","Ca_9_Mn^2+^_4_Al_2_(PO_4_)_10_(OH)_2_","Ca_9_Mn^2+^_4_Al_2_(PO_4_)_10_(OH)_2_","Ca Mn Al P O H","IMA1974-026","R080081","3943","USA","1974","Approved"," "," ","Moore P B, Irving A J, Kampf A R (1975) Foggite, CaAl(OH)_2_(H_2_O)[PO_4_]; goedkinite, (Sr,Ca)_2_Al(OH)[PO_4_]_2_; and samuelsonite (Ca,Ba)Fe^2+^_2_Mn^2+^_2_Ca_8_Al_2_(OH)_2_[PO_4_]_10_: Three new species from the Palermo No. 1 Pegmatite, North Groton, New Hampshire, American Mineralogist 60, 957-964","monoclinic","950","Ca Mn^2+ Al P O H","Sms"
"Sanbornite","BaSi_2_O_5_","BaSi_2_O_5_","Ba Si O","","R050001 R060489","3944","USA","1932","Grandfathered|Approved"," "," ","Rogers A F (1932) Sanbornite, a new barium silicate mineral from Mariposa County, California, American Mineralogist 17, 161-172","orthorhombic","542","Ba Si O","Sabn"
"Sanderite","MgS^6+^O_4_·2H_2_O","Mg(SO_4_)·2H_2_O","Mg S O H","","","3945","Germany","1952","Grandfathered|Approved","Not in a structural group"," ","Berdesinski W (1952) Sanderit, Leonhardtit, Allenit und Hexahydrit, neue Mineralien der marinen Kalisalzlagerstätten. Neues Jahrbuch für Mineralogie, Monatshefte 1952, 28-29","orthorhombic","470","Mg S^6+ O H","Sdr"
"Saneroite","NaMn^2+^_5_[Si_5_O_14_(OH)](V^5+^O_3_)(OH)","NaMn^2+^_5_[Si_5_O_14_(OH)](VO_3_)(OH)","Na Mn Si O H V","IMA1979-060","R060488","3946","Italy","1979","Approved","Saneroite"," ","Lucchetti G, Penco A M, Rinaldi R (1981) Saneroite, a new natural hydrated Mn-silicate, Neues Jahrbuch für Mineralogie, Monatshefte 1981, 161-168

Chemical formula changed from Na_2_(Mn^2+^,Mn^3+^)_10_(Si_11_,V^5+^)O_34_(OH)_4_ to NaMn^2+^_5_[Si_5_O_14_(OH)](VO_3_)(OH):
Nagashima M, Armbruster T (2010) Saneroite: chemical and structural variations of manganese pyroxenoids with hydrogen bonding in the silicate chain. European Journal of Mineralogy 22, 393-402","triclinic","100","Na Mn^2+ Si O H V^5+","Snr"
"Sangenaroite","Ag_8_(Sb_8-x_As_x_)S_16_ (0 < x < 2)","Ag_8_(Sb_8-x_As_x_)S_16_ (0 < x < 2)","Ag Sb As S","IMA2019-014","","6904","Peru","2019","Pending publication|Approved","Ferdowsiite"," ","Topa D., Keutsch F.N. and Stanley C. (2019) Sangenaroite, IMA 2019-014. CNMNC Newsletter No. 50; Mineralogical Magazine, 83, doi: 10.1180/mgm.2019.46","monoclinic","","Ag Sb As S","Sgar"
"Sanidine","KAlSi_3_O_8_","K(AlSi_3_O_8_)","K Al Si O","","R060313","3947","Germany","1808","Grandfathered|Approved","Feldspar","feldspar","Nöggerath J J (1808) Sanidin, in Mineralogische Studien über die Gebirge am Niederrhein, Johann Christian Hermann (Frankfurt) 24-39","monoclinic","3131.13","K Al Si O","Sa"
"Sanmartinite","Zn^2+^W^6+^O_4_","Zn(WO_4_)","Zn W O","","","3949","Argentina","1948","Grandfathered|Approved","Wolframite","wolframite","Angelelli V, Gordon S G (1948) Sanmartinite, a new zinc tungstate from Argentina, Notulae Naturae of The Academy of Natural Sciences of Philadelphia 205, 1-7","monoclinic|triclinic","","Zn^2+ W^6+ O","Sma"
"Santaclaraite","CaMn^2+^_4_Si_5_O_14_(OH)_2_·H_2_O","CaMn^2+^_4_Si_5_O_14_(OH)_2_·H_2_O","Ca Mn Si O H","IMA1979-005","R060346","3951","USA","1979","Approved"," "," ","Ohashi Y, Finger L W (1981) The crystal structure of santaclaraite, CaMn_4_[Si_5_O_14_(OH)](OH)·H_2_O: the role of hydrogen atom in the pyroxenoid structure, American Mineralogist 66, 154-168

Erd R C, Ohashi Y (1984) Santaclaraite, a new calcium-manganese silicate hydrate from California, American Mineralogist 69, 200-206","triclinic","","Ca Mn^2+ Si O H","Scl"
"Santite","KB_5_O_6_(OH)_4_·2H_2_O","KB_5_O_6_(OH)_4_·2H_2_O","K B O H","IMA1969-044","","3954","Italy","1969","Approved","Santite"," ","Merlino S, Sartori F (1970) Santite, a new mineral phase from Larderello, Tuscany, Contributions to Mineralogy and Petrology 27, 159-165","orthorhombic","3","K B O H","Snt"
"Sapphirine","Mg_4_(Mg_3_Al_9_)O_4_[Si_3_Al_9_O_36_]","Mg_4_(Mg_3_Al_9_)O_4_[Si_3_Al_9_O_36_]","Mg Al O Si","","R060073 R060556 R100135 R100143","3956","Denmark (Greenland)","1819","Grandfathered|Approved","Sapphirine","aenigmatite","Stromeyer F (1819) 2. Saphirin von Fiskenaes oder Kikertarsoeitsiak, Göttingische Gelehrte Anzeigen 3, 1994-1995","monoclinic|triclinic","2500","Mg Al O Si","Spr"
"Sardignaite","Bi^3+^Mo^6+^_2_O_7_(OH)·2H_2_O","BiMo_2_O_7_(OH)·2H_2_O","Bi Mo O H","IMA2008-040","","5699","Italy","2008","Approved","Not in a structural group"," ","Orlandi P, Pasero M, Bigi S (2010) Sardignaite, a new mineral, the second known bismuth molybdate: description and crystal structure, Mineralogy and Petrology 100, 17-22","monoclinic","599","Bi^3+ Mo^6+ O H","Sdi"
"Sarkinite","Mn^2+^_2_As^5+^O_4_(OH)","Mn^2+^_2_(AsO_4_)(OH)","Mn As O H","","R080065","3959","Sweden","1885","Grandfathered|Approved","Wagnerite","wagnerite","Sjögren A (1885) Sarkinit, ett nytt manganarseniat från Pajsbergs jern- och mangan-malmsgrufva i Filipstads bergslag, Geologiska Föreningens i Stockholm Förhandlingar 7, 724-726","monoclinic","2000","Mn^2+ As^5+ O H","Srk"
"Sartorite","Pb^2+^As^3+^_2_S^2-^_4_","PbAs_2_S_4_","Pb As S","","R130104","3961","Switzerland","1868","Grandfathered|Approved","Sartorite"," ","Dana J D, Brush G J (1868) 105. Sartorite, in A System of Mineralogy, Fifth Edition, John Wiley and Sons (New York) 87-88","monoclinic","260","Pb^2+ As^3+ S^2-","Sat"
"Saryarkite-(Y)","Ca(Y,Th^4+^)Al_5_(SiO_4_)_2_(PO_4_)_2_(OH)_7_·6H_2_O","Ca(Y,Th)Al_5_(SiO_4_)_2_(PO_4_)_2_(OH)_7_·6H_2_O","Ca Y Th Al Si O P H","IMA1987 s.p.","","3962","Kazakhstan","1964","Approved|Renamed"," "," ","Krol O F, Chernov V I, Shipovalov Y V, Khan G A (1964) Saryarkite, a new mineral, Zapiski Vsesoyuznogo Mineralogicheskogo Obshchestva 93(2) 147-155

Name changed from saryarkite:
Nickel E H, Mandarino J A (1987) Procedures involving the IMA Commission on New Minerals and Mineral Names and guidelines on mineral nomenclature, American Mineralogist 72, 1031-1042","tetragonal","","Ca Y Th^4+ Al Si O P H","Syk-Y"
"Sassolite","B(OH)_3_","B(OH)_3_","B O H","","R060224 R060496","3964","Italy","1800","Grandfathered|Approved"," "," ","Karsten D L G (1800) Anmerkungen, in Mineralogische Tabellen, Heinrich August Rottmann (Berlin) 75-75","triclinic","1795","B O H","Sso"
"Satimolite","KNa_2_(Al_5_Mg_2_)[B_12_O_18_(OH)_12_](OH)_6_Cl_4_·4H_2_O","KNa_2_(Al_5_Mg_2_)[B_12_O_18_(OH)_12_](OH)_6_Cl_4_·4H_2_O","K Na Al Mg B O H Cl","IMA1967-023","","3965","Kazakhstan","1967","Approved"," "," ","Bocharov V M, Khalturina I I, Avrova N P, Shipovalov Y V (1969) The new mineral satimolite, a hydrous chlorine-containing borate of aluminum and alkalies, Trudy Mineralogicheskogo Muzeya Akademiya Nauk SSSR 19, 121-123

Chemical formula revised from KNa_2_Al_4_(B_2_O_5_)_3_Cl_3_·13H_2_O:
Pekov I V, Zubkova N V, Ksenofontov D A, Chukanov N V, Yapaskurt V O, Korotchenkova O V, Chaikovskiy I I, Bocharov V M, Britvin S N, Pushcharovsky D Y (2018) Redefinition of satimolite. Mineralogical Magazine 82, 1033-1047","orthorhombic","354","K Na Al Mg B O H Cl","Sati"
"Sborgite","NaB_5_O_6_(OH)_4_·3H_2_O","NaB_5_O_6_(OH)_4_·3H_2_O","Na B O H","","","3972","Italy","1957","Grandfathered|Approved"," "," ","Cipriani C (1957) Un nuovo minerale fra i prodotti boriferi di Larderello, Atti della Accademia Nazionale dei Lincei. Rendiconti della Classe di Scienze Fisiche, Matematiche e Naturali 22, 519-525","monoclinic","3","Na B O H","Srg"
"Scainiite","Pb^2+^_14_Sb^3+^_30_S^2-^_54_O_5_","Pb_14_Sb_30_S_54_O_5_","Pb Sb S O","IMA1996-014","R100085","3974","Italy","1996","Approved"," "," ","Orlandi P, Moëlo Y, Meerschaut A, Palvadeau P (1999) Lead-antimony sulfosalts from Tuscany (Italy). I. Scainiite, Pb_14_Sb_30_S_54_O_5_, the first Pb-Sb oxy-sulfosalt, from Buca della Vena mine, European Journal of Mineralogy 11, 949-954","monoclinic","331","Pb^2+ Sb^3+ S^2- O","Scn"
"Scarbroite","Al_5_(CO_3_)(OH)_13_·5H_2_O","Al_5_(CO_3_)(OH)_13_·5H_2_O","Al C O H","","","3976","United Kingdom","1829","Grandfathered|Approved"," "," ","Vernon W V (1829) Analysis of an aluminous mineral in the collection of the Yorkshire Philosophical Society, Philosophical Magazine 5, 178-180","triclinic","2.58","Al C O H","Scr"
"Scawtite","Ca_7_(Si_3_O_9_)_2_(CO_3_)·2H_2_O","Ca_7_(Si_3_O_9_)_2_(CO_3_)·2H_2_O","Ca Si O C H","","R060340","3977","United Kingdom","1930","Grandfathered|Approved"," "," ","Tilley C E, Hey M H (1930) Scawtite, a new mineral from Scawt Hill, Co. Antrim, Mineralogical Magazine 22, 222-224","monoclinic","252","Ca Si O C H","Scw"
"Schachnerite","Ag_1.1_Hg_0.9_","Ag_1.1_Hg_0.9_","Ag Hg","IMA1971-055","","3978","Germany","1971","Approved"," "," ","Seeliger E, Mücke A (1972) Para-schachnerit, Ag_1.2_Hg_0.8_, und schachnerit, Ag_1.1_Hg_0.9_, vom Landsberg bei Obermoschel, Pfalz, Neues Jahrbuch für Mineralogie, Abhandlungen 117, 1-18","hexagonal","1800","Ag Hg","Shn"
"Schairerite","Na_21_(S^6+^O_4_)_7_ClF_6_","Na_21_(SO_4_)_7_ClF_6_","Na S O Cl F","","","3981","USA","1931","Grandfathered|Approved"," "," ","Foshag W F (1931) Schairerite, a new mineral from Searles Lake, California, American Mineralogist 16, 133-139","hexagonal","352","Na S^6+ O Cl F","Shr"
"Schallerite","Mn^2+^_16_As^3+^_3_Si_12_O_36_(OH)_17_","Mn^2+^_16_As^3+^_3_Si_12_O_36_(OH)_17_","Mn As Si O H","","","3982","USA","1925","Grandfathered|Approved","Pyrosmalite, Clay"," ","Gage R B, Larsen E S, Vassar H E (1925) Schallerite, a new arseno-silicate mineral from Franklin Furnace, New Jersey, American Mineralogist 10, 9-11","hexagonal","1825","Mn^2+ As^3+ Si O H","Slr"
"Schapbachite","Ag^1+^_0.4_Pb^2+^_0.2_Bi^3+^_0.4_S^2-^","Ag_0.4_Pb_0.2_Bi_0.4_S","Ag Pb Bi S","","","5161","Germany","1853","Approved|Redefined","Rocksalt"," ","Kenngott A (1853) Schapbachit, in Das Mohs'sche Mineralsystem, dem gegenwärtigen Standpunkte der Wissenschaft gemäss, Verlag und Druck von Carl Gerold & Sohn. (Wien) 118-118

Discredited because it was shown to be a high-temperature polymorph of matildite:
Hey M H (1982) International Mineralogical Association: Commission on New Minerals and Mineral Names, Mineralogical Magazine 46, 513-514

Redefined when essential Pb is present to stabilize the high-temperature structure:
Walenta K, Bernhardt H J, Theye T (2004) Cubic AgBiS_2_ (schapbachite) from the Silberbrünnle mine near Gengenbach in the Central Black Forest, Germany, Neues Jahrbuch für Mineralogie, Monatshefte 2004, 425-432 ","cubic","1873","Ag^1+ Pb^2+ Bi^3+ S^2-","Spb"
"Scheelite","CaW^6+^O_4_","Ca(WO_4_)","Ca W O","","R040172 R040173 R050543 R060417 R150130","3984","Sweden","1821","Grandfathered|Approved","Scheelite","scheelite","von Leonhard K C (1821) Scheelit, in Handbuch der Oryktognosie, Mohr and Winter (Heidelberg, Germany) 594-596","tetragonal","4000","Ca W^6+ O","Sch"
"Scheuchzerite","NaMn^2+^_9_Si_9_V^5+^O_28_(OH)_4_","NaMn^2+^_9_Si_9_V^5+^O_28_(OH)_4_","Na Mn Si V O H","IMA2004-044","","5302","Switzerland","2004","Approved"," "," ","Brugger J, Krivovichev S, Meisser N, Ansermet S, Armbruster T (2006) Scheuchzerite, Na(Mn,Mg)_9_[VSi_9_O_28_(OH)](OH)_3_, a new single-chain silicate, American Mineralogist 91, 937-943","triclinic","100","Na Mn^2+ Si V^5+ O H","Shz"
"Schizolite","NaCaMn^2+^Si_3_O_8_(OH)","NaCaMnSi_3_O_8_(OH)","Na Ca Mn Si O H","IMA2013-067","R120109","6197","South Africa","2013","Approved|Renamed","Pectolite"," ","Origlieri M J, Downs R T, Hoffman D R, Ducea M N, Post J E (2021) Marshallsussmanite, NaCaMnSi_3_O_8_(OH), a new pectolite-group mineral providing insight into hydrogen bonding in pyroxenoids. Mineralogical Magazine 85, 444-453

The name marshallsussmanite was accepted by IMA, then changed to an older name with historical priority:
Grice J D, Lussier A J, Friis H, Rowe R, Poirier G G, Fihl Z (2019) Discreditation of the pyroxenoid mineral name 'marshallsussmanite' with a reinstatement of the name schizolite, NaCaMnSi_3_O_8_(OH). Mineralogical Magazine 83, 473-478","triclinic","2400","Na Ca Mn^2+ Si O H","Szl"
"Schlemaite","(Cu^1+^,[box])_6_(Pb^2+^,Bi^3+^)Se^2-^_4_","(Cu,[box])_6_(Pb,Bi)Se_4_","Cu Pb Bi Se","IMA2003-026","","5162","Germany","2003","Approved"," "," ","Forster H J, Cooper M A, Roberts A C, Stanley C J, Criddle A J, Hawthorne F C, Laflamme J H G, Tischendorf G (2003) Schlemaite, (Cu,[box])_6_(Pb,Bi)Se_4_, a new mineral species from Neiderschlema-Alberoda, Erzgebirge, Germany: description and crystal structure, The Canadian Mineralogist 41, 1433-1444","monoclinic","200","Cu^1+ Pb^2+ Bi^3+ Se^2-","Slm"
"Schmidite","Zn^2+^(Fe^3+^_0.5_Mn^2+^_0.5_)_2_Zn^2+^Fe^3+^(PO_4_)_3_(OH)_3_(H_2_O)_8_","Zn(Fe^3+^_0.5_Mn^2+^_0.5_)_2_ZnFe^3+^(PO_4_)_3_(OH)_3_(H_2_O)_8_","Zn Fe Mn P O H","IMA2017-012","","6653","Germany","2017","Approved","Calcioferrite-Schoonerite"," ","Grey I E, Keck E, Kampf A R, Cashion J D, MacRae C M, Glenn A M (2019) Schmidite and wildenauerite, two new schoonerite-group minerals from the Hagendorf-Süd pegmatite, Oberpfalz, Bavaria. Mineralogical Magazine 83, 181-190","orthorhombic","561","Zn^2+ Fe^3+ Mn^2+ P O H","Smd"
"Schoenfliesite","MgSn^4+^(OH)_6_","MgSn(OH)_6_","Mg Sn O H","IMA1968-008","","3994","USA","1968","Approved","Perovskite","wickmanite","Faust G T, Schaller W T (1971) Schoenfliesite, MgSn(OH)_6_, Zeitschrift für Kristallographie 134, 116-141","cubic","2004","Mg Sn^4+ O H","Sfs"
